Airfoil_Name,Camber,Camber_Location,Thickness,Thickness_Location,Reynolds_Number,Alpha,Cl,Cd,peak_LD_2d,aoa_2d,peak_LD
e423,0.099212,0.448,0.125212,0.24,500000.0,0.0,1.1168,0.058907004171531316,91.54098360655738,0.0,18.958696265523702
e863,-0.0,0.082,0.3573,0.285,500000.0,6.0,0.6778,0.03582419397785553,36.40171858216971,6.0,18.920174461398272
ist-mt1-18,0.082262,0.478,0.180013,0.26,500000.0,0.0,1.1138,0.05909640816019428,88.11708860759492,0.0,18.847169137264505
mi-strut1,-0.0,0.823,0.32956,0.297,500000.0,7.0,0.504,0.02695244753516021,28.899082568807337,7.0,18.699600447882077
n5h20,0.042376,0.399,0.199003,0.401,500000.0,3.0,0.9097,0.04906042919986241,50.34311012728279,3.0,18.542438678921123
fx72150b,0.097255,0.467,0.15011,0.371,500000.0,0.0,1.1553,0.06241281921357017,92.94448913917941,0.0,18.510620326998588
fx77w270s,0.046259,0.253,0.271344,0.337,500000.0,3.0,0.655,0.03544622340235304,33.79772961816305,3.0,18.47869637803273
e420,0.104514,0.405,0.143424,0.237,500000.0,0.0,1.14,0.062237709186406386,84.00884303610906,0.0,18.316869545850707
goe13k,0.05335,0.6,0.148014,0.5,500000.0,0.0,0.3458,0.01900796999747368,23.799036476256024,0.0,18.192368782461237
goe571,0.095271,0.302,0.249566,0.302,500000.0,3.0,0.7319,0.04031017400827118,36.14320987654321,3.0,18.15670653889568
goe523,0.093505,0.5,0.165046,0.295,500000.0,0.0,1.2074,0.0667425706273706,99.37448559670783,0.0,18.090403001421926
goe525,0.093505,0.5,0.165046,0.295,500000.0,0.0,1.2074,0.0667425706273706,99.37448559670783,0.0,18.090403001421926
goe440,0.096968,0.4,0.152532,0.3,500000.0,0.0,1.159,0.06407348496739394,84.1684822076979,0.0,18.088605615720734
goe801,0.058946,0.4,0.098007,0.3,500000.0,8.0,1.4107,0.07807475110696062,397.38028169014086,8.0,18.068581455576766
goe802,0.058946,0.4,0.098007,0.3,500000.0,8.0,1.4107,0.07807475110696062,397.38028169014086,8.0,18.068581455576766
goe234,0.08931,0.499,0.143023,0.201,500000.0,1.0,1.186,0.06566451913724414,91.30100076982293,1.0,18.061504379879253
goe464,0.095108,0.399,0.07762,0.074,500000.0,1.0,0.9922,0.054936307992093994,54.90868843386829,1.0,18.060915199157353
s1223rtl,0.08475,0.528,0.135132,0.199,500000.0,0.0,1.116,0.06195011265963757,72.893533638145,0.0,18.014495084641048
goe15,0.07514,0.3,0.090003,0.298,500000.0,1.0,0.7692,0.04275693852434331,37.33980582524272,1.0,17.990062585095103
ch10sm,0.101937,0.493,0.128374,0.306,500000.0,0.0,1.2374,0.06894917301469577,106.58053402239449,0.0,17.946553176732976
goe402,0.055589,0.3,0.068021,0.2,500000.0,9.0,1.3578,0.07571032232311346,203.56821589205396,9.0,17.9341463401151
n6h20,0.05818,0.399,0.19949,0.401,500000.0,0.0,0.4615,0.02583580655960796,25.83986562150056,0.0,17.862805983441415
s1223,0.086924,0.49,0.121406,0.199,500000.0,0.0,1.1885,0.06676682114452161,85.68853640951693,0.0,17.800757616232858
jn153,0.083501,0.38,0.175702,0.282,500000.0,0.0,0.8485,0.047810931618266356,40.695443645083934,0.0,17.746987378840934
e864,0.00052,0.11,0.38826,0.327,500000.0,6.0,0.6219,0.035063459698774974,30.21865889212828,6.0,17.736412930801794
fx77w270,0.047386,0.277,0.271362,0.338,500000.0,2.0,0.7311,0.04148634460935476,34.05216581276199,2.0,17.622666129884678
fx2,0.037236,0.692,0.204475,0.435,500000.0,8.0,0.9912,0.05635203318876965,50.67484662576687,8.0,17.58942746004656
fx74modsm,0.097277,0.416,0.130827,0.271,500000.0,0.0,1.2089,0.06885829983525048,85.55555555555556,0.0,17.55634401215829
goe244,0.096342,0.5,0.177505,0.202,500000.0,0.0,1.2196,0.06972139000901417,86.99001426533523,0.0,17.49247970877115
goe561,0.096308,0.302,0.249633,0.302,500000.0,4.0,0.7867,0.045716588072400234,34.90239574090506,4.0,17.208195824984195
l1003,0.069729,0.301,0.176846,0.299,500000.0,7.0,1.1547,0.06915091597801126,60.0780437044745,7.0,16.698260372533223
r1145msf,0.01493,0.756,0.105479,0.696,500000.0,5.0,0.3326,0.020042625664110213,20.91823899371069,5.0,16.594632139220053
ys900,0.0,0.934,0.09006,0.525,500000.0,1.0,0.2842,0.017244679401824205,19.985935302391,1.0,16.48044555527871
goe481,0.088094,0.394,0.136222,0.102,500000.0,3.0,0.9886,0.06063926921548338,41.123128119800334,3.0,16.302966918796162
fx77w343,0.051734,0.252,0.343978,0.337,500000.0,2.0,0.7554,0.04639904740855907,30.17978425888933,2.0,16.280506652398515
m27,0.081645,0.3,0.1195,0.3,500000.0,0.0,0.5082,0.03316164891404726,21.63473818646232,0.0,15.324931559260511
goe531,0.145948,0.493,0.138234,0.2,500000.0,2.0,1.3098,0.08593527223906333,60.387275242047025,2.0,15.241704202161221
r1145msm,-0.024754,0.559,0.188894,0.373,500000.0,11.0,0.7523,0.05336401928764873,23.38514143612061,11.0,14.097513831273991
e664ex,0.070659,0.798,0.166479,0.442,500000.0,0.0,1.6629,0.11851318669863223,111.15641711229948,0.0,14.031349981572909
m23,0.062776,0.3,0.0814,0.3,500000.0,0.0,0.3167,0.022786015089442415,16.642143983184447,0.0,13.89887607626217
s9104,0.146741,0.484,0.121431,0.165,500000.0,3.0,1.2305,0.0950314855935217,32.102791547091044,3.0,12.948340145530494
goe570,0.091104,0.397,0.337305,0.303,500000.0,3.0,0.4414,0.035886185368510265,15.438964672962575,3.0,12.299997769819349
s9104BTE,0.140432,0.485,0.120781,0.163,500000.0,1.0,0.9524,0.08135799986197807,20.097066891749314,1.0,11.706285818428725
ah93w480b,0.03574,0.445,0.478445,0.421,500000.0,2.0,0.8821,0.08275847681725422,16.45095113763521,2.0,10.658726863084217
griffith30SymSuction,-0.0,0.815,0.305704,0.493,500000.0,9.0,0.7394,0.07028340577492606,14.844408753262396,9.0,10.520264233748678
fx79w660a,0.022563,0.171,0.663887,0.467,500000.0,13.0,0.5475,0.12821533856710352,4.6798871698435764,13.0,4.2701599209478145
30p-30n-flap,0.015394,1.002,0.044157,0.926,500000.0,0.0,0.2825,0.12517860215932414,2.3119731565594566,0.0,2.256775480208999
